K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
7,minkowski1,Sheppards_Work,Mutual_classifier,0.9523809523809523,0.9524289554531491,0.9523809523809523,0.9523782859169372,1.6162326335906982
1,minkowski1,Sheppards_Work,Relief,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,6.372368812561035
3,minkowski1,Sheppards_Work,Relief,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,6.394085884094238
5,minkowski1,Sheppards_Work,Relief,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,6.346798658370972
7,minkowski1,Sheppards_Work,Relief,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,6.338266611099243
1,minkowski1,Sheppards_Work,ANOVA,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,1.6219074726104736
3,minkowski1,Sheppards_Work,ANOVA,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,1.6258068084716797
5,minkowski1,Sheppards_Work,ANOVA,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,1.6205742359161377
7,minkowski1,Sheppards_Work,ANOVA,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,1.6264784336090088
1,minkowski2,Majority_class,Mutual_classifier,0.9365079365079365,0.9372775372775374,0.9365079365079365,0.936472362738611,2.776425838470459
3,minkowski2,Majority_class,Mutual_classifier,0.9576719576719577,0.9584843140398696,0.9576719576719577,0.9576482418257407,2.7322754859924316
5,minkowski2,Majority_class,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,2.7864716053009033
7,minkowski2,Majority_class,Mutual_classifier,0.9576719576719577,0.9578723565724911,0.9576719576719577,0.9576648461057063,2.759384870529175
1,minkowski2,Majority_class,Relief,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,7.504766464233398
3,minkowski2,Majority_class,Relief,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,7.4721314907073975
5,minkowski2,Majority_class,Relief,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,7.474553108215332
7,minkowski2,Majority_class,Relief,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,7.49514627456665
1,minkowski2,Majority_class,ANOVA,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,2.728731393814087
3,minkowski2,Majority_class,ANOVA,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,2.7047319412231445
5,minkowski2,Majority_class,ANOVA,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,2.7183377742767334
7,minkowski2,Majority_class,ANOVA,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,2.722513437271118
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9523809523809523,0.9524289554531491,0.9523809523809523,0.9523782859169372,2.780482530593872
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,3.0110230445861816
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,2.7539288997650146
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9523809523809523,0.9528294834417284,0.9523809523809523,0.9523649482198705,2.7659318447113037
1,minkowski2,Inverse_Distance_Weights,Relief,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,7.491193056106567
3,minkowski2,Inverse_Distance_Weights,Relief,0.6772486772486772,0.6991660052910054,0.6772486772486772,0.668628628135822,7.4856390953063965
5,minkowski2,Inverse_Distance_Weights,Relief,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,7.45675802230835
7,minkowski2,Inverse_Distance_Weights,Relief,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,7.490176200866699
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,2.7440483570098877
3,minkowski2,Inverse_Distance_Weights,ANOVA,0.6772486772486772,0.6991660052910054,0.6772486772486772,0.668628628135822,2.722599983215332
5,minkowski2,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,2.7333414554595947
7,minkowski2,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,2.756317377090454
1,minkowski2,Sheppards_Work,Mutual_classifier,0.9417989417989417,0.9422350136635851,0.9417989417989417,0.9417793811576194,2.7626078128814697
3,minkowski2,Sheppards_Work,Mutual_classifier,0.9576719576719577,0.9584843140398696,0.9576719576719577,0.9576482418257407,2.762861490249634
5,minkowski2,Sheppards_Work,Mutual_classifier,0.9576719576719577,0.9578723565724911,0.9576719576719577,0.9576648461057063,2.745607852935791
7,minkowski2,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,2.7694942951202393
1,minkowski2,Sheppards_Work,Relief,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,7.577344179153442
3,minkowski2,Sheppards_Work,Relief,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,7.510307550430298
5,minkowski2,Sheppards_Work,Relief,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,7.461246490478516
7,minkowski2,Sheppards_Work,Relief,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,7.4630608558654785
1,minkowski2,Sheppards_Work,ANOVA,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,2.731290340423584
3,minkowski2,Sheppards_Work,ANOVA,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,2.7546186447143555
5,minkowski2,Sheppards_Work,ANOVA,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,2.7192890644073486
7,minkowski2,Sheppards_Work,ANOVA,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,2.764035224914551
1,HEOM,Majority_class,Mutual_classifier,0.9470899470899471,0.9478809256587035,0.9470899470899471,0.9470603022821757,1.2810935974121094
3,HEOM,Majority_class,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,1.2805895805358887
5,HEOM,Majority_class,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,1.2824976444244385
7,HEOM,Majority_class,Mutual_classifier,0.9523809523809523,0.9528294834417284,0.9523809523809523,0.9523649482198705,1.2942149639129639
1,HEOM,Majority_class,Relief,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,5.675876617431641
3,HEOM,Majority_class,Relief,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,5.647380113601685
5,HEOM,Majority_class,Relief,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,5.906107187271118
7,HEOM,Majority_class,Relief,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,5.659905195236206
1,HEOM,Majority_class,ANOVA,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,0.9041953086853027
3,HEOM,Majority_class,ANOVA,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,0.9191055297851562
5,HEOM,Majority_class,ANOVA,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,0.9183914661407471
7,HEOM,Majority_class,ANOVA,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,0.9085588455200195
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9417989417989417,0.9422350136635851,0.9417989417989417,0.9417793811576194,1.2933273315429688
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9576719576719577,0.9578723565724911,0.9576719576719577,0.9576648461057063,1.284325122833252
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,1.2891459465026855
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9576719576719577,0.9578723565724911,0.9576719576719577,0.9576648461057063,1.2770509719848633
1,HEOM,Inverse_Distance_Weights,Relief,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,5.680591583251953
3,HEOM,Inverse_Distance_Weights,Relief,0.6772486772486772,0.6991660052910054,0.6772486772486772,0.668628628135822,5.621644020080566
5,HEOM,Inverse_Distance_Weights,Relief,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,5.692079782485962
7,HEOM,Inverse_Distance_Weights,Relief,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,5.7096779346466064
1,HEOM,Inverse_Distance_Weights,ANOVA,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,0.8949997425079346
3,HEOM,Inverse_Distance_Weights,ANOVA,0.6772486772486772,0.6991660052910054,0.6772486772486772,0.668628628135822,0.9089977741241455
5,HEOM,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,0.8997807502746582
7,HEOM,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.8053305978476047,0.708994708994709,0.6847038714864381,0.9120008945465088
1,HEOM,Sheppards_Work,Mutual_classifier,0.9470899470899471,0.9478809256587035,0.9470899470899471,0.9470603022821757,1.295074462890625
3,HEOM,Sheppards_Work,Mutual_classifier,0.9576719576719577,0.9584843140398696,0.9576719576719577,0.9576482418257407,1.2896809577941895
5,HEOM,Sheppards_Work,Mutual_classifier,0.9682539682539683,0.9684602961160559,0.9682539682539683,0.9682486345792798,1.2949843406677246
7,HEOM,Sheppards_Work,Mutual_classifier,0.9576719576719577,0.9578723565724911,0.9576719576719577,0.9576648461057063,1.2881824970245361
1,HEOM,Sheppards_Work,Relief,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,5.714443683624268
3,HEOM,Sheppards_Work,Relief,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,5.635880708694458
5,HEOM,Sheppards_Work,Relief,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,5.649189710617065
7,HEOM,Sheppards_Work,Relief,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,5.6281633377075195
1,HEOM,Sheppards_Work,ANOVA,0.6825396825396826,0.6863877967088977,0.6825396825396826,0.6806615366453095,0.8922164440155029
3,HEOM,Sheppards_Work,ANOVA,0.671957671957672,0.6749958804971308,0.671957671957672,0.6707413352357173,0.896641731262207
5,HEOM,Sheppards_Work,ANOVA,0.7037037037037037,0.7068442958572888,0.7037037037037037,0.7024035736907023,0.8942580223083496
7,HEOM,Sheppards_Work,ANOVA,0.6931216931216931,0.6931738679833704,0.6931216931216931,0.6930701342663708,0.9010186195373535
