K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
3,minkowski2,Majority_class,Mutual_classifier,0.9365079365079365,0.937305325060427,0.9365079365079365,0.9364866018091825,2.7399964332580566
5,minkowski2,Majority_class,Mutual_classifier,0.9365079365079365,0.9367106161461002,0.9365079365079365,0.9365043815211789,2.7910032272338867
7,minkowski2,Majority_class,Mutual_classifier,0.9523809523809523,0.9524342771823175,0.9523809523809523,0.9523809523809523,2.7832179069519043
1,minkowski2,Majority_class,Relief,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,7.512506008148193
3,minkowski2,Majority_class,Relief,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,7.47350811958313
5,minkowski2,Majority_class,Relief,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,7.5306267738342285
7,minkowski2,Majority_class,Relief,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,7.486405372619629
1,minkowski2,Majority_class,ANOVA,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,2.7435460090637207
3,minkowski2,Majority_class,ANOVA,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,2.829596996307373
5,minkowski2,Majority_class,ANOVA,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,2.7135021686553955
7,minkowski2,Majority_class,ANOVA,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,2.7571113109588623
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9417989417989417,0.9418451669795755,0.9417989417989417,0.9417956827873675,2.7330427169799805
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9470899470899471,0.9472961825112364,0.9470899470899471,0.9470869846009824,2.784358501434326
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9470899470899471,0.9472961825112364,0.9470899470899471,0.9470869846009824,2.7733469009399414
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9523809523809523,0.9524342771823175,0.9523809523809523,0.9523809523809523,2.7734084129333496
1,minkowski2,Inverse_Distance_Weights,Relief,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,7.485729217529297
3,minkowski2,Inverse_Distance_Weights,Relief,0.746031746031746,0.8318801699083389,0.746031746031746,0.7289348141580178,7.4660351276397705
5,minkowski2,Inverse_Distance_Weights,Relief,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,7.460981130599976
7,minkowski2,Inverse_Distance_Weights,Relief,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,7.495444059371948
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,2.713972330093384
3,minkowski2,Inverse_Distance_Weights,ANOVA,0.746031746031746,0.8318801699083389,0.746031746031746,0.7289348141580178,2.7307448387145996
5,minkowski2,Inverse_Distance_Weights,ANOVA,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,2.694903612136841
7,minkowski2,Inverse_Distance_Weights,ANOVA,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,2.727989673614502
1,minkowski2,Sheppards_Work,Mutual_classifier,0.9417989417989417,0.9418451669795755,0.9417989417989417,0.9417956827873675,2.758232355117798
3,minkowski2,Sheppards_Work,Mutual_classifier,0.9417989417989417,0.9422542860463077,0.9417989417989417,0.9417891647642187,2.7285869121551514
5,minkowski2,Sheppards_Work,Mutual_classifier,0.9417989417989417,0.9422542860463077,0.9417989417989417,0.9417891647642187,2.764068603515625
7,minkowski2,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,2.739058017730713
1,minkowski2,Sheppards_Work,Relief,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,7.4721386432647705
3,minkowski2,Sheppards_Work,Relief,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,7.440101385116577
5,minkowski2,Sheppards_Work,Relief,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,7.430132150650024
7,minkowski2,Sheppards_Work,Relief,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,7.4556357860565186
1,minkowski2,Sheppards_Work,ANOVA,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,2.7357609272003174
3,minkowski2,Sheppards_Work,ANOVA,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,2.7409539222717285
5,minkowski2,Sheppards_Work,ANOVA,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,2.697359323501587
7,minkowski2,Sheppards_Work,ANOVA,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,2.7392032146453857
1,HEOM,Majority_class,Mutual_classifier,0.9417989417989417,0.9418451669795755,0.9417989417989417,0.9417956827873675,1.283243179321289
3,HEOM,Majority_class,Mutual_classifier,0.9417989417989417,0.9422542860463077,0.9417989417989417,0.9417891647642187,1.2922821044921875
5,HEOM,Majority_class,Mutual_classifier,0.9523809523809523,0.9524342771823175,0.9523809523809523,0.9523809523809523,1.3005821704864502
7,HEOM,Majority_class,Mutual_classifier,0.9523809523809523,0.9524342771823175,0.9523809523809523,0.9523809523809523,1.2815015316009521
1,HEOM,Majority_class,Relief,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,5.666021347045898
3,HEOM,Majority_class,Relief,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,5.639369964599609
5,HEOM,Majority_class,Relief,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,5.638458728790283
7,HEOM,Majority_class,Relief,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,5.702350854873657
1,HEOM,Majority_class,ANOVA,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,0.9090025424957275
3,HEOM,Majority_class,ANOVA,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,0.9022395610809326
5,HEOM,Majority_class,ANOVA,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,0.9099972248077393
7,HEOM,Majority_class,ANOVA,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,0.9078712463378906
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9417989417989417,0.9418516741025139,0.9417989417989417,0.9417989417989417,1.2973182201385498
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9417989417989417,0.9422542860463077,0.9417989417989417,0.9417891647642187,1.2783541679382324
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9523809523809523,0.9524342771823175,0.9523809523809523,0.9523809523809523,1.27699613571167
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9523809523809523,0.9524342771823175,0.9523809523809523,0.9523809523809523,1.2859985828399658
1,HEOM,Inverse_Distance_Weights,Relief,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,5.681035995483398
3,HEOM,Inverse_Distance_Weights,Relief,0.746031746031746,0.8318801699083389,0.746031746031746,0.7289348141580178,5.649328708648682
5,HEOM,Inverse_Distance_Weights,Relief,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,6.0510993003845215
7,HEOM,Inverse_Distance_Weights,Relief,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,5.7048561573028564
1,HEOM,Inverse_Distance_Weights,ANOVA,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,0.9049508571624756
3,HEOM,Inverse_Distance_Weights,ANOVA,0.746031746031746,0.8318801699083389,0.746031746031746,0.7289348141580178,0.9075796604156494
5,HEOM,Inverse_Distance_Weights,ANOVA,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,0.9098608493804932
7,HEOM,Inverse_Distance_Weights,ANOVA,0.7195767195767195,0.8206817118381744,0.7195767195767195,0.6961691852505676,0.9141411781311035
1,HEOM,Sheppards_Work,Mutual_classifier,0.9312169312169312,0.9312613785060023,0.9312169312169312,0.9312130796577978,1.2690565586090088
3,HEOM,Sheppards_Work,Mutual_classifier,0.9417989417989417,0.9422542860463077,0.9417989417989417,0.9417891647642187,1.2721083164215088
5,HEOM,Sheppards_Work,Mutual_classifier,0.9523809523809523,0.9524342771823175,0.9523809523809523,0.9523809523809523,1.2840008735656738
7,HEOM,Sheppards_Work,Mutual_classifier,0.9470899470899471,0.9472961825112364,0.9470899470899471,0.9470869846009824,1.2922532558441162
1,HEOM,Sheppards_Work,Relief,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,5.691350936889648
3,HEOM,Sheppards_Work,Relief,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,5.725351810455322
5,HEOM,Sheppards_Work,Relief,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,5.7327423095703125
7,HEOM,Sheppards_Work,Relief,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,5.648589611053467
1,HEOM,Sheppards_Work,ANOVA,0.7671957671957672,0.7932222830681357,0.7671957671957672,0.7621660461166633,0.9105534553527832
3,HEOM,Sheppards_Work,ANOVA,0.8201058201058201,0.8207204737816982,0.8201058201058201,0.8200453717926837,0.9078598022460938
5,HEOM,Sheppards_Work,ANOVA,0.798941798941799,0.8002187741513584,0.798941798941799,0.798772823537503,0.9072048664093018
7,HEOM,Sheppards_Work,ANOVA,0.7883597883597884,0.7949898752367889,0.7883597883597884,0.7872763466822873,0.8992011547088623
