K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
7,minkowski1,Sheppards_Work,Mutual_classifier,0.9735449735449735,0.9748677248677249,0.9735449735449735,0.9735227330855746,1.6399426460266113
1,minkowski1,Sheppards_Work,Relief,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,6.909172058105469
3,minkowski1,Sheppards_Work,Relief,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,6.420630931854248
5,minkowski1,Sheppards_Work,Relief,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,6.41051173210144
7,minkowski1,Sheppards_Work,Relief,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,6.36457085609436
1,minkowski1,Sheppards_Work,ANOVA,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,1.6247613430023193
3,minkowski1,Sheppards_Work,ANOVA,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,1.6189546585083008
5,minkowski1,Sheppards_Work,ANOVA,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,1.6059963703155518
7,minkowski1,Sheppards_Work,ANOVA,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,1.6041135787963867
1,minkowski2,Majority_class,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,2.750810384750366
3,minkowski2,Majority_class,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,2.7866621017456055
5,minkowski2,Majority_class,Mutual_classifier,0.9576719576719577,0.9584843140398696,0.9576719576719577,0.9576482418257407,2.7474188804626465
7,minkowski2,Majority_class,Mutual_classifier,0.9576719576719577,0.9595114273332095,0.9576719576719577,0.957622120887427,2.761803388595581
1,minkowski2,Majority_class,Relief,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,7.50229549407959
3,minkowski2,Majority_class,Relief,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,7.47471809387207
5,minkowski2,Majority_class,Relief,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,7.610119819641113
7,minkowski2,Majority_class,Relief,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,7.538548946380615
1,minkowski2,Majority_class,ANOVA,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,2.708444595336914
3,minkowski2,Majority_class,ANOVA,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,2.718360424041748
5,minkowski2,Majority_class,ANOVA,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,2.7149484157562256
7,minkowski2,Majority_class,ANOVA,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,2.711177349090576
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,2.7417171001434326
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9576719576719577,0.9578723565724911,0.9576719576719577,0.9576648461057063,2.7415499687194824
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,2.756269931793213
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,2.7687180042266846
1,minkowski2,Inverse_Distance_Weights,Relief,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,7.528671979904175
3,minkowski2,Inverse_Distance_Weights,Relief,0.6931216931216931,0.7253356842722465,0.6931216931216931,0.6812224760524713,7.514435529708862
5,minkowski2,Inverse_Distance_Weights,Relief,0.7037037037037037,0.7739716000585566,0.7037037037037037,0.682788671023965,7.499042987823486
7,minkowski2,Inverse_Distance_Weights,Relief,0.708994708994709,0.8044717191058653,0.708994708994709,0.6836065930716136,7.486445903778076
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,2.702733278274536
3,minkowski2,Inverse_Distance_Weights,ANOVA,0.6931216931216931,0.7253356842722465,0.6931216931216931,0.6812224760524713,2.724252939224243
5,minkowski2,Inverse_Distance_Weights,ANOVA,0.7037037037037037,0.7739716000585566,0.7037037037037037,0.682788671023965,2.6938533782958984
7,minkowski2,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.8044717191058653,0.708994708994709,0.6836065930716136,2.714552402496338
1,minkowski2,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,2.7585651874542236
3,minkowski2,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,2.76865291595459
5,minkowski2,Sheppards_Work,Mutual_classifier,0.9576719576719577,0.9595114273332095,0.9576719576719577,0.957622120887427,2.7287251949310303
7,minkowski2,Sheppards_Work,Mutual_classifier,0.9523809523809523,0.954860104961525,0.9523809523809523,0.9523061657565401,2.7574784755706787
1,minkowski2,Sheppards_Work,Relief,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,7.513482570648193
3,minkowski2,Sheppards_Work,Relief,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,7.565415620803833
5,minkowski2,Sheppards_Work,Relief,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,7.514971971511841
7,minkowski2,Sheppards_Work,Relief,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,7.48454213142395
1,minkowski2,Sheppards_Work,ANOVA,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,2.765620708465576
3,minkowski2,Sheppards_Work,ANOVA,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,2.7022407054901123
5,minkowski2,Sheppards_Work,ANOVA,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,2.746650457382202
7,minkowski2,Sheppards_Work,ANOVA,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,2.7312965393066406
1,HEOM,Majority_class,Mutual_classifier,0.9576719576719577,0.9584843140398696,0.9576719576719577,0.9576482418257407,1.3264949321746826
3,HEOM,Majority_class,Mutual_classifier,0.9629629629629629,0.9630127439267224,0.9629629629629629,0.9629608890465065,1.2800285816192627
5,HEOM,Majority_class,Mutual_classifier,0.9523809523809523,0.9536383092562868,0.9523809523809523,0.9523409195540343,1.2930665016174316
7,HEOM,Majority_class,Mutual_classifier,0.9576719576719577,0.9595114273332095,0.9576719576719577,0.957622120887427,1.2884025573730469
1,HEOM,Majority_class,Relief,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,5.692002773284912
3,HEOM,Majority_class,Relief,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,5.692070722579956
5,HEOM,Majority_class,Relief,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,5.691555738449097
7,HEOM,Majority_class,Relief,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,5.7881178855896
1,HEOM,Majority_class,ANOVA,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,0.9126265048980713
3,HEOM,Majority_class,ANOVA,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,0.9141979217529297
5,HEOM,Majority_class,ANOVA,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,0.9150431156158447
7,HEOM,Majority_class,ANOVA,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,0.9055650234222412
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9523809523809523,0.9536383092562868,0.9523809523809523,0.9523409195540343,1.2853460311889648
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9576719576719577,0.9584843140398696,0.9576719576719577,0.9576482418257407,1.2784309387207031
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9576719576719577,0.9584843140398696,0.9576719576719577,0.9576482418257407,1.2841954231262207
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9735449735449735,0.9748677248677249,0.9735449735449735,0.9735227330855746,1.2958242893218994
1,HEOM,Inverse_Distance_Weights,Relief,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,5.6701648235321045
3,HEOM,Inverse_Distance_Weights,Relief,0.6931216931216931,0.7253356842722465,0.6931216931216931,0.6812224760524713,5.701134443283081
5,HEOM,Inverse_Distance_Weights,Relief,0.7037037037037037,0.7739716000585566,0.7037037037037037,0.682788671023965,5.6818687915802
7,HEOM,Inverse_Distance_Weights,Relief,0.708994708994709,0.8044717191058653,0.708994708994709,0.6836065930716136,5.696756839752197
1,HEOM,Inverse_Distance_Weights,ANOVA,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,0.9006085395812988
3,HEOM,Inverse_Distance_Weights,ANOVA,0.6931216931216931,0.7253356842722465,0.6931216931216931,0.6812224760524713,0.9073295593261719
5,HEOM,Inverse_Distance_Weights,ANOVA,0.7037037037037037,0.7739716000585566,0.7037037037037037,0.682788671023965,0.9090027809143066
7,HEOM,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.8044717191058653,0.708994708994709,0.6836065930716136,0.9091057777404785
1,HEOM,Sheppards_Work,Mutual_classifier,0.9523809523809523,0.9528294834417284,0.9523809523809523,0.9523649482198705,1.2842216491699219
3,HEOM,Sheppards_Work,Mutual_classifier,0.9523809523809523,0.9536383092562868,0.9523809523809523,0.9523409195540343,1.2720019817352295
5,HEOM,Sheppards_Work,Mutual_classifier,0.9788359788359788,0.9790482356596206,0.9788359788359788,0.9788324230528531,1.2877349853515625
7,HEOM,Sheppards_Work,Mutual_classifier,0.9523809523809523,0.954860104961525,0.9523809523809523,0.9523061657565401,1.281620740890503
1,HEOM,Sheppards_Work,Relief,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,5.64944314956665
3,HEOM,Sheppards_Work,Relief,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,5.724698781967163
5,HEOM,Sheppards_Work,Relief,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,7.5227415561676025
7,HEOM,Sheppards_Work,Relief,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,6.440696954727173
1,HEOM,Sheppards_Work,ANOVA,0.6772486772486772,0.684373897707231,0.6772486772486772,0.6737763660840584,0.9212617874145508
3,HEOM,Sheppards_Work,ANOVA,0.7142857142857143,0.7203577203577204,0.7142857142857143,0.7120923781569525,0.9172720909118652
5,HEOM,Sheppards_Work,ANOVA,0.708994708994709,0.7195179861689073,0.708994708994709,0.7051792750915831,0.9263525009155273
7,HEOM,Sheppards_Work,ANOVA,0.6984126984126984,0.7156100838508472,0.6984126984126984,0.6918866658397814,0.9197804927825928
