K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
3,minkowski1,Sheppards_Work,Mutual_classifier,0.9681697612732095,0.9638489898737134,0.9681697612732095,0.965939186628842,6.78987979888916
5,minkowski1,Sheppards_Work,Mutual_classifier,0.9761273209549072,0.9675338184465975,0.9761273209549072,0.9707820373806358,6.839177131652832
7,minkowski1,Sheppards_Work,Mutual_classifier,0.9761273209549072,0.9675338184465975,0.9761273209549072,0.9707820373806358,6.863104820251465
1,minkowski1,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.599903106689453
3,minkowski1,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,11.287132978439331
5,minkowski1,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,11.151227474212646
7,minkowski1,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,11.144753694534302
1,minkowski1,Sheppards_Work,ANOVA,0.9549071618037135,0.9619891132044892,0.9549071618037135,0.9583750965135461,6.534200429916382
3,minkowski1,Sheppards_Work,ANOVA,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,6.533823490142822
5,minkowski1,Sheppards_Work,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,6.518787622451782
7,minkowski1,Sheppards_Work,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,6.565937757492065
1,minkowski2,Majority_class,Mutual_classifier,0.9496021220159151,0.9615894715364212,0.9496021220159151,0.9554299803159003,12.068882942199707
3,minkowski2,Majority_class,Mutual_classifier,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,12.215004205703735
5,minkowski2,Majority_class,Mutual_classifier,0.9761273209549072,0.9675338184465975,0.9761273209549072,0.9707820373806358,12.19156265258789
7,minkowski2,Majority_class,Mutual_classifier,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,12.160046339035034
1,minkowski2,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.429383993148804
3,minkowski2,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.50305438041687
5,minkowski2,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.429765701293945
7,minkowski2,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.610653162002563
1,minkowski2,Majority_class,ANOVA,0.9575596816976127,0.9622330314616324,0.9575596816976127,0.9598598136829023,11.427143096923828
3,minkowski2,Majority_class,ANOVA,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,11.344558715820312
5,minkowski2,Majority_class,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,11.351525068283081
7,minkowski2,Majority_class,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,11.411338567733765
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9549071618037135,0.9575020182216585,0.9549071618037135,0.956202829594492,12.082921028137207
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9628647214854111,0.9576740760865678,0.9628647214854111,0.9602623844003154,12.286238193511963
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,12.333945035934448
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,12.388458967208862
1,minkowski2,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.460557222366333
3,minkowski2,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.412962913513184
5,minkowski2,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.38347315788269
7,minkowski2,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.57511830329895
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.9575596816976127,0.9622330314616324,0.9575596816976127,0.9598598136829023,11.363571166992188
3,minkowski2,Inverse_Distance_Weights,ANOVA,0.9655172413793104,0.9577308120133482,0.9655172413793104,0.9616082646935641,11.412022113800049
5,minkowski2,Inverse_Distance_Weights,ANOVA,0.9681697612732095,0.9577872437260437,0.9681697612732095,0.9629505172771275,11.362610816955566
7,minkowski2,Inverse_Distance_Weights,ANOVA,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,11.364901781082153
1,minkowski2,Sheppards_Work,Mutual_classifier,0.9522546419098143,0.9617770672092826,0.9522546419098143,0.9568990813752629,12.299912691116333
3,minkowski2,Sheppards_Work,Mutual_classifier,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,12.207845449447632
5,minkowski2,Sheppards_Work,Mutual_classifier,0.9761273209549072,0.9675338184465975,0.9761273209549072,0.9707820373806358,12.314862966537476
7,minkowski2,Sheppards_Work,Mutual_classifier,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,12.27063512802124
1,minkowski2,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.438329935073853
3,minkowski2,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.976946592330933
5,minkowski2,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.474292755126953
7,minkowski2,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,15.504817724227905
1,minkowski2,Sheppards_Work,ANOVA,0.9575596816976127,0.9622330314616324,0.9575596816976127,0.9598598136829023,11.36081838607788
3,minkowski2,Sheppards_Work,ANOVA,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,11.38095760345459
5,minkowski2,Sheppards_Work,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,11.347851037979126
7,minkowski2,Sheppards_Work,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,11.397376537322998
1,HEOM,Majority_class,Mutual_classifier,0.9522546419098143,0.9617770672092826,0.9522546419098143,0.9568990813752629,45.7296404838562
3,HEOM,Majority_class,Mutual_classifier,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,45.8276162147522
5,HEOM,Majority_class,Mutual_classifier,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,45.769997358322144
7,HEOM,Majority_class,Mutual_classifier,0.9761273209549072,0.9675338184465975,0.9761273209549072,0.9707820373806358,45.74850583076477
1,HEOM,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.545193195343018
3,HEOM,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.472198486328125
5,HEOM,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.489271640777588
7,HEOM,Majority_class,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.503928899765015
1,HEOM,Majority_class,ANOVA,0.9575596816976127,0.9622330314616324,0.9575596816976127,0.9598598136829023,23.30627155303955
3,HEOM,Majority_class,ANOVA,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,23.31705355644226
5,HEOM,Majority_class,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,23.25961422920227
7,HEOM,Majority_class,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,23.284486293792725
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9416445623342176,0.9572089352653615,0.9416445623342176,0.9493629603861373,46.05419969558716
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9602122015915119,0.9576170334791025,0.9602122015915119,0.9589128616705491,45.76364302635193
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,45.980106353759766
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9681697612732095,0.9577872437260437,0.9681697612732095,0.9629505172771275,45.37973880767822
1,HEOM,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.627176284790039
3,HEOM,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.520639181137085
5,HEOM,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.50356936454773
7,HEOM,Inverse_Distance_Weights,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.73914647102356
1,HEOM,Inverse_Distance_Weights,ANOVA,0.9575596816976127,0.9622330314616324,0.9575596816976127,0.9598598136829023,23.408934116363525
3,HEOM,Inverse_Distance_Weights,ANOVA,0.9655172413793104,0.9577308120133482,0.9655172413793104,0.9616082646935641,23.321372985839844
5,HEOM,Inverse_Distance_Weights,ANOVA,0.9681697612732095,0.9577872437260437,0.9681697612732095,0.9629505172771275,24.202056169509888
7,HEOM,Inverse_Distance_Weights,ANOVA,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,23.4138343334198
1,HEOM,Sheppards_Work,Mutual_classifier,0.946949602122016,0.9573271320082845,0.946949602122016,0.9521100904169588,46.03595685958862
3,HEOM,Sheppards_Work,Mutual_classifier,0.9734748010610079,0.9657163581541874,0.9734748010610079,0.9691254310642728,45.39971971511841
5,HEOM,Sheppards_Work,Mutual_classifier,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,45.1246063709259
7,HEOM,Sheppards_Work,Mutual_classifier,0.9761273209549072,0.9675338184465975,0.9761273209549072,0.9707820373806358,46.18908953666687
1,HEOM,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.394074440002441
3,HEOM,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.458604574203491
5,HEOM,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.349027156829834
7,HEOM,Sheppards_Work,Relief,0.9787798408488063,0.9580099768520147,0.9787798408488063,0.968283542287425,10.552433252334595
1,HEOM,Sheppards_Work,ANOVA,0.9575596816976127,0.9622330314616324,0.9575596816976127,0.9598598136829023,23.220511198043823
3,HEOM,Sheppards_Work,ANOVA,0.9708222811671088,0.9578433736648747,0.9708222811671088,0.9642891567985549,23.242425441741943
5,HEOM,Sheppards_Work,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,24.054104804992676
7,HEOM,Sheppards_Work,ANOVA,0.9734748010610079,0.9578992042440317,0.9734748010610079,0.965624197826645,23.2750825881958
