K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
7,minkowski2,Sheppards_Work,ANOVA,0.6968085106382979,0.6973669277040063,0.6968085106382979,0.6965939012995839,2.7466952800750732
1,HEOM,Majority_class,Mutual_classifier,0.9308510638297872,0.932073544433095,0.9308510638297872,0.9308021178402559,1.3110997676849365
3,HEOM,Majority_class,Mutual_classifier,0.9361702127659575,0.9369614512471656,0.9361702127659575,0.9361413043478262,1.334671974182129
5,HEOM,Majority_class,Mutual_classifier,0.9361702127659575,0.9369614512471656,0.9361702127659575,0.9361413043478262,1.3140003681182861
7,HEOM,Majority_class,Mutual_classifier,0.9521276595744681,0.9546489131671788,0.9521276595744681,0.9520611984700383,1.3319342136383057
1,HEOM,Majority_class,Relief,0.675531914893617,0.6757108870510932,0.675531914893617,0.6754492712607897,5.680978775024414
3,HEOM,Majority_class,Relief,0.7074468085106383,0.7086036189825878,0.7074468085106383,0.7070406573169004,5.69598126411438
5,HEOM,Majority_class,Relief,0.6861702127659575,0.6863600317208565,0.6861702127659575,0.6860902787604358,5.6975998878479
7,HEOM,Majority_class,Relief,0.6968085106382979,0.6973669277040063,0.6968085106382979,0.6965939012995839,5.695736646652222
1,HEOM,Majority_class,ANOVA,0.675531914893617,0.6757108870510932,0.675531914893617,0.6754492712607897,0.9079911708831787
3,HEOM,Majority_class,ANOVA,0.7074468085106383,0.7086036189825878,0.7074468085106383,0.7070406573169004,0.9127364158630371
5,HEOM,Majority_class,ANOVA,0.6861702127659575,0.6863600317208565,0.6861702127659575,0.6860902787604358,0.9241561889648438
7,HEOM,Majority_class,ANOVA,0.6968085106382979,0.6973669277040063,0.6968085106382979,0.6965939012995839,0.915008544921875
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9468085106382979,0.9468085106382979,0.9468085106382979,0.9468085106382979,1.303072214126587
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9361702127659575,0.9369614512471656,0.9361702127659575,0.9361413043478262,1.30165433883667
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9468085106382979,0.9476190476190476,0.9468085106382979,0.9467844202898551,1.3115792274475098
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9521276595744681,0.9534105095902848,0.9521276595744681,0.9520937738894079,1.3135957717895508
1,HEOM,Inverse_Distance_Weights,Relief,0.675531914893617,0.6757108870510932,0.675531914893617,0.6754492712607897,5.702308893203735
3,HEOM,Inverse_Distance_Weights,Relief,0.6861702127659575,0.7248803827751197,0.6861702127659575,0.6720574756822281,5.705466985702515
5,HEOM,Inverse_Distance_Weights,Relief,0.6702127659574468,0.7373737373737375,0.6702127659574468,0.6451102180002436,5.666706323623657
7,HEOM,Inverse_Distance_Weights,Relief,0.6702127659574468,0.8012820512820512,0.6702127659574468,0.629968253968254,5.753430128097534
1,HEOM,Inverse_Distance_Weights,ANOVA,0.675531914893617,0.6757108870510932,0.675531914893617,0.6754492712607897,0.9144647121429443
3,HEOM,Inverse_Distance_Weights,ANOVA,0.6861702127659575,0.7248803827751197,0.6861702127659575,0.6720574756822281,0.9283227920532227
5,HEOM,Inverse_Distance_Weights,ANOVA,0.6702127659574468,0.7373737373737375,0.6702127659574468,0.6451102180002436,0.9210696220397949
7,HEOM,Inverse_Distance_Weights,ANOVA,0.6702127659574468,0.8012820512820512,0.6702127659574468,0.629968253968254,0.9201598167419434
1,HEOM,Sheppards_Work,Mutual_classifier,0.9468085106382979,0.9470108695652174,0.9468085106382979,0.9468024900962084,1.2959954738616943
3,HEOM,Sheppards_Work,Mutual_classifier,0.9414893617021277,0.9419395037951739,0.9414893617021277,0.9414744587519457,1.2997901439666748
5,HEOM,Sheppards_Work,Mutual_classifier,0.9361702127659575,0.9379545454545455,0.9361702127659575,0.9361051319814208,1.296165943145752
7,HEOM,Sheppards_Work,Mutual_classifier,0.9468085106382979,0.9476190476190476,0.9468085106382979,0.9467844202898551,1.3003077507019043
1,HEOM,Sheppards_Work,Relief,0.675531914893617,0.6757108870510932,0.675531914893617,0.6754492712607897,5.689931631088257
3,HEOM,Sheppards_Work,Relief,0.7074468085106383,0.7086036189825878,0.7074468085106383,0.7070406573169004,5.644093990325928
5,HEOM,Sheppards_Work,Relief,0.6861702127659575,0.6863600317208565,0.6861702127659575,0.6860902787604358,5.635270118713379
7,HEOM,Sheppards_Work,Relief,0.6968085106382979,0.6973669277040063,0.6968085106382979,0.6965939012995839,5.638178825378418
1,HEOM,Sheppards_Work,ANOVA,0.675531914893617,0.6757108870510932,0.675531914893617,0.6754492712607897,0.9129951000213623
3,HEOM,Sheppards_Work,ANOVA,0.7074468085106383,0.7086036189825878,0.7074468085106383,0.7070406573169004,0.9092700481414795
5,HEOM,Sheppards_Work,ANOVA,0.6861702127659575,0.6863600317208565,0.6861702127659575,0.6860902787604358,0.910327672958374
7,HEOM,Sheppards_Work,ANOVA,0.6968085106382979,0.6973669277040063,0.6968085106382979,0.6965939012995839,0.913219690322876
