K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
1,minkowski2,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.532273769378662
3,minkowski2,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.557819843292236
5,minkowski2,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.745473861694336
7,minkowski2,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.897319078445435
1,minkowski2,Majority_class,ANOVA,0.9442970822281167,0.942336840877955,0.9442970822281167,0.9433038568360864,11.525054693222046
3,minkowski2,Majority_class,ANOVA,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,11.586187839508057
5,minkowski2,Majority_class,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,11.449373483657837
7,minkowski2,Majority_class,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,11.520710706710815
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9442970822281167,0.9380472551755762,0.9442970822281167,0.9410695222189476,12.389035701751709
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9575596816976127,0.9440992752638817,0.9575596816976127,0.9493029004257042,12.246422052383423
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9628647214854111,0.948053050397878,0.9628647214854111,0.9492409048758923,13.24046802520752
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9655172413793104,0.9667094644167278,0.9655172413793104,0.9508780116031295,13.680712461471558
1,minkowski2,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.768303394317627
3,minkowski2,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.53750991821289
5,minkowski2,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.60381555557251
7,minkowski2,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.679168462753296
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.9442970822281167,0.942336840877955,0.9442970822281167,0.9433038568360864,11.949179410934448
3,minkowski2,Inverse_Distance_Weights,ANOVA,0.9575596816976127,0.9440992752638817,0.9575596816976127,0.9493029004257042,11.401794195175171
5,minkowski2,Inverse_Distance_Weights,ANOVA,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,11.496803283691406
7,minkowski2,Inverse_Distance_Weights,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,11.451361417770386
1,minkowski2,Sheppards_Work,Mutual_classifier,0.9310344827586207,0.9310344827586207,0.9310344827586207,0.9310344827586207,12.310868501663208
3,minkowski2,Sheppards_Work,Mutual_classifier,0.9628647214854111,0.9504554796225315,0.9628647214854111,0.95280164404977,12.592960596084595
5,minkowski2,Sheppards_Work,Mutual_classifier,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,12.241175413131714
7,minkowski2,Sheppards_Work,Mutual_classifier,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,12.318466186523438
1,minkowski2,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.597219228744507
3,minkowski2,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.614946603775024
5,minkowski2,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.488629341125488
7,minkowski2,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,15.540980577468872
1,minkowski2,Sheppards_Work,ANOVA,0.9442970822281167,0.942336840877955,0.9442970822281167,0.9433038568360864,11.59013843536377
3,minkowski2,Sheppards_Work,ANOVA,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,11.570288896560669
5,minkowski2,Sheppards_Work,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,11.559135437011719
7,minkowski2,Sheppards_Work,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,11.51684021949768
1,HEOM,Majority_class,Mutual_classifier,0.9389920424403183,0.9320405428376033,0.9389920424403183,0.9354570957636092,46.16949248313904
3,HEOM,Majority_class,Mutual_classifier,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,45.61205434799194
5,HEOM,Majority_class,Mutual_classifier,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,46.34485602378845
7,HEOM,Majority_class,Mutual_classifier,0.9681697612732095,0.9623207060111932,0.9681697612732095,0.9595442663283743,46.2943229675293
1,HEOM,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.547008514404297
3,HEOM,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.465219497680664
5,HEOM,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.53253984451294
7,HEOM,Majority_class,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.653600692749023
1,HEOM,Majority_class,ANOVA,0.9442970822281167,0.942336840877955,0.9442970822281167,0.9433038568360864,23.94679856300354
3,HEOM,Majority_class,ANOVA,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,23.690687656402588
5,HEOM,Majority_class,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,23.67835021018982
7,HEOM,Majority_class,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,25.874207258224487
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9442970822281167,0.9380472551755762,0.9442970822281167,0.9410695222189476,52.48932671546936
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9628647214854111,0.9504554796225315,0.9628647214854111,0.95280164404977,53.005725383758545
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,45.442233085632324
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,45.559321880340576
1,HEOM,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,11.07015872001648
3,HEOM,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.69136667251587
5,HEOM,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.428294897079468
7,HEOM,Inverse_Distance_Weights,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.394620895385742
1,HEOM,Inverse_Distance_Weights,ANOVA,0.9442970822281167,0.942336840877955,0.9442970822281167,0.9433038568360864,23.510926008224487
3,HEOM,Inverse_Distance_Weights,ANOVA,0.9575596816976127,0.9440992752638817,0.9575596816976127,0.9493029004257042,24.073237895965576
5,HEOM,Inverse_Distance_Weights,ANOVA,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,23.69862937927246
7,HEOM,Inverse_Distance_Weights,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,23.46938443183899
1,HEOM,Sheppards_Work,Mutual_classifier,0.9336870026525199,0.9313332556038126,0.9336870026525199,0.9325045914715315,46.3302321434021
3,HEOM,Sheppards_Work,Mutual_classifier,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,45.56614804267883
5,HEOM,Sheppards_Work,Mutual_classifier,0.9628647214854111,0.948053050397878,0.9628647214854111,0.9492409048758923,45.46603178977966
7,HEOM,Sheppards_Work,Mutual_classifier,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,45.62248373031616
1,HEOM,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.551671981811523
3,HEOM,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.550985336303711
5,HEOM,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.363397598266602
7,HEOM,Sheppards_Work,Relief,0.9628647214854111,0.9271084718811784,0.9628647214854111,0.9446483618897412,10.561874389648438
1,HEOM,Sheppards_Work,ANOVA,0.9442970822281167,0.942336840877955,0.9442970822281167,0.9433038568360864,23.41596817970276
3,HEOM,Sheppards_Work,ANOVA,0.9655172413793104,0.9567275185936444,0.9655172413793104,0.9546183887862917,23.63515543937683
5,HEOM,Sheppards_Work,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,23.582444190979004
7,HEOM,Sheppards_Work,ANOVA,0.9681697612732095,0.9691883289124669,0.9681697612732095,0.9564922041793363,23.322967290878296
