K,Distance,Voting scheme,Weight scheme,Solving Time,Accuracy,Precision_Class_0,Recall_Class_0,F1_Class_0,Precision_Class_1,Recall_Class_1,F1_Class_1
3,minkowski1,Sheppards_Work,ANOVA,6.847013235092163,0.9523809523809523,0.9703504043126685,0.9809264305177112,0.975609756097561,0.0,0.0,0.0
5,minkowski1,Sheppards_Work,ANOVA,6.78989052772522,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
7,minkowski1,Sheppards_Work,ANOVA,6.940910816192627,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
1,minkowski2,Majority_class,Mutual_classifier,12.776413679122925,0.9285714285714286,0.9696132596685083,0.9564032697547684,0.9629629629629629,0.0,0.0,0.0
3,minkowski2,Majority_class,Mutual_classifier,12.615743637084961,0.955026455026455,0.9704301075268817,0.9836512261580381,0.9769959404600812,0.0,0.0,0.0
5,minkowski2,Majority_class,Mutual_classifier,12.630467891693115,0.9603174603174603,0.9705882352941176,0.989100817438692,0.979757085020243,0.0,0.0,0.0
7,minkowski2,Majority_class,Mutual_classifier,12.96274995803833,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
1,minkowski2,Majority_class,Relief,15.50558090209961,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
3,minkowski2,Majority_class,Relief,15.454530000686646,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
5,minkowski2,Majority_class,Relief,15.50570011138916,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
7,minkowski2,Majority_class,Relief,15.469763040542603,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
1,minkowski2,Majority_class,ANOVA,11.719772815704346,0.9365079365079365,0.9698630136986301,0.9645776566757494,0.9672131147540983,0.0,0.0,0.0
3,minkowski2,Majority_class,ANOVA,11.695096969604492,0.955026455026455,0.972972972972973,0.9809264305177112,0.9769335142469471,0.125,0.09090909090909091,0.10526315789473684
5,minkowski2,Majority_class,ANOVA,11.752735614776611,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
7,minkowski2,Majority_class,ANOVA,11.827980756759644,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.766233921051025,0.9391534391534392,0.9699453551912568,0.9673024523160763,0.9686221009549796,0.0,0.0,0.0
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.660031795501709,0.9523809523809523,0.9703504043126685,0.9809264305177112,0.975609756097561,0.0,0.0,0.0
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.7533438205719,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,12.639096736907959,0.9682539682539683,0.9733333333333334,0.9945504087193461,0.9838274932614556,0.3333333333333333,0.09090909090909091,0.14285714285714285
1,minkowski2,Inverse_Distance_Weights,Relief,15.574749231338501,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
3,minkowski2,Inverse_Distance_Weights,Relief,15.498992204666138,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
5,minkowski2,Inverse_Distance_Weights,Relief,15.629461526870728,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
7,minkowski2,Inverse_Distance_Weights,Relief,15.455953598022461,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
1,minkowski2,Inverse_Distance_Weights,ANOVA,11.711716890335083,0.9365079365079365,0.9698630136986301,0.9645776566757494,0.9672131147540983,0.0,0.0,0.0
3,minkowski2,Inverse_Distance_Weights,ANOVA,11.719792366027832,0.9497354497354498,0.9702702702702702,0.9782016348773842,0.9742198100407056,0.0,0.0,0.0
5,minkowski2,Inverse_Distance_Weights,ANOVA,11.737791538238525,0.9603174603174603,0.9705882352941176,0.989100817438692,0.979757085020243,0.0,0.0,0.0
7,minkowski2,Inverse_Distance_Weights,ANOVA,11.724106550216675,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
1,minkowski2,Sheppards_Work,Mutual_classifier,13.114153861999512,0.9444444444444444,0.970108695652174,0.9727520435967303,0.9714285714285714,0.0,0.0,0.0
3,minkowski2,Sheppards_Work,Mutual_classifier,12.807322025299072,0.9576719576719577,0.9705093833780161,0.9863760217983651,0.9783783783783784,0.0,0.0,0.0
5,minkowski2,Sheppards_Work,Mutual_classifier,12.964319229125977,0.9656084656084656,0.9732620320855615,0.9918256130790191,0.9824561403508771,0.25,0.09090909090909091,0.13333333333333333
7,minkowski2,Sheppards_Work,Mutual_classifier,13.36543583869934,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
1,minkowski2,Sheppards_Work,Relief,15.49330735206604,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
3,minkowski2,Sheppards_Work,Relief,15.408101558685303,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
5,minkowski2,Sheppards_Work,Relief,15.557403802871704,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
7,minkowski2,Sheppards_Work,Relief,15.512224435806274,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
1,minkowski2,Sheppards_Work,ANOVA,11.691751480102539,0.9365079365079365,0.9698630136986301,0.9645776566757494,0.9672131147540983,0.0,0.0,0.0
3,minkowski2,Sheppards_Work,ANOVA,14.275008201599121,0.955026455026455,0.972972972972973,0.9809264305177112,0.9769335142469471,0.125,0.09090909090909091,0.10526315789473684
5,minkowski2,Sheppards_Work,ANOVA,11.672369718551636,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
7,minkowski2,Sheppards_Work,ANOVA,11.771582841873169,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
1,HEOM,Majority_class,Mutual_classifier,48.72932291030884,0.9365079365079365,0.9724517906336089,0.9618528610354223,0.9671232876712329,0.06666666666666667,0.09090909090909091,0.07692307692307693
3,HEOM,Majority_class,Mutual_classifier,48.398788928985596,0.955026455026455,0.9704301075268817,0.9836512261580381,0.9769959404600812,0.0,0.0,0.0
5,HEOM,Majority_class,Mutual_classifier,48.3727490901947,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
7,HEOM,Majority_class,Mutual_classifier,48.43288516998291,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
1,HEOM,Majority_class,Relief,10.50712776184082,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
3,HEOM,Majority_class,Relief,10.436174154281616,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
5,HEOM,Majority_class,Relief,10.500514507293701,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
7,HEOM,Majority_class,Relief,10.421416282653809,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
1,HEOM,Majority_class,ANOVA,24.94065237045288,0.9365079365079365,0.9698630136986301,0.9645776566757494,0.9672131147540983,0.0,0.0,0.0
3,HEOM,Majority_class,ANOVA,24.75046944618225,0.955026455026455,0.972972972972973,0.9809264305177112,0.9769335142469471,0.125,0.09090909090909091,0.10526315789473684
5,HEOM,Majority_class,ANOVA,24.90769076347351,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
7,HEOM,Majority_class,ANOVA,24.792385578155518,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,48.45626473426819,0.9629629629629629,0.9731903485254692,0.989100817438692,0.981081081081081,0.2,0.09090909090909091,0.125
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,48.87155556678772,0.955026455026455,0.9704301075268817,0.9836512261580381,0.9769959404600812,0.0,0.0,0.0
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,48.765753507614136,0.9603174603174603,0.9731182795698925,0.9863760217983651,0.979702300405954,0.16666666666666666,0.09090909090909091,0.11764705882352941
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,48.933480739593506,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
1,HEOM,Inverse_Distance_Weights,Relief,10.79809832572937,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
3,HEOM,Inverse_Distance_Weights,Relief,10.495320558547974,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
5,HEOM,Inverse_Distance_Weights,Relief,10.5090970993042,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
7,HEOM,Inverse_Distance_Weights,Relief,10.479119539260864,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
1,HEOM,Inverse_Distance_Weights,ANOVA,24.76761269569397,0.9365079365079365,0.9698630136986301,0.9645776566757494,0.9672131147540983,0.0,0.0,0.0
3,HEOM,Inverse_Distance_Weights,ANOVA,24.720124006271362,0.9497354497354498,0.9702702702702702,0.9782016348773842,0.9742198100407056,0.0,0.0,0.0
5,HEOM,Inverse_Distance_Weights,ANOVA,24.872045516967773,0.9603174603174603,0.9705882352941176,0.989100817438692,0.979757085020243,0.0,0.0,0.0
7,HEOM,Inverse_Distance_Weights,ANOVA,24.825302839279175,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
1,HEOM,Sheppards_Work,Mutual_classifier,48.096022844314575,0.9338624338624338,0.9723756906077348,0.9591280653950953,0.9657064471879286,0.0625,0.09090909090909091,0.07407407407407407
3,HEOM,Sheppards_Work,Mutual_classifier,48.718684911727905,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
5,HEOM,Sheppards_Work,Mutual_classifier,48.216825008392334,0.9682539682539683,0.9733333333333334,0.9945504087193461,0.9838274932614556,0.3333333333333333,0.09090909090909091,0.14285714285714285
7,HEOM,Sheppards_Work,Mutual_classifier,48.583497524261475,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
1,HEOM,Sheppards_Work,Relief,10.498379707336426,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
3,HEOM,Sheppards_Work,Relief,10.455345869064331,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
5,HEOM,Sheppards_Work,Relief,10.50006628036499,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
7,HEOM,Sheppards_Work,Relief,10.74014163017273,0.9708994708994709,0.9708994708994709,1.0,0.9852348993288591,0.0,0.0,0.0
1,HEOM,Sheppards_Work,ANOVA,24.92576551437378,0.9365079365079365,0.9698630136986301,0.9645776566757494,0.9672131147540983,0.0,0.0,0.0
3,HEOM,Sheppards_Work,ANOVA,24.922695875167847,0.955026455026455,0.972972972972973,0.9809264305177112,0.9769335142469471,0.125,0.09090909090909091,0.10526315789473684
5,HEOM,Sheppards_Work,ANOVA,24.66920018196106,0.9656084656084656,0.9707446808510638,0.9945504087193461,0.9825033647375505,0.0,0.0,0.0
7,HEOM,Sheppards_Work,ANOVA,24.712080001831055,0.9629629629629629,0.9706666666666667,0.9918256130790191,0.9811320754716981,0.0,0.0,0.0
