K,Distance,Voting scheme,Weight scheme,Accuracy,Precision,Recall,F1,Solving Time
1,minkowski1,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,1.62764573097229
3,minkowski1,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,1.6311759948730469
5,minkowski1,Sheppards_Work,Mutual_classifier,0.9735449735449735,0.9740184229980148,0.9735449735449735,0.9735360823443725,1.6352171897888184
7,minkowski1,Sheppards_Work,Mutual_classifier,0.9735449735449735,0.9740184229980148,0.9735449735449735,0.9735360823443725,1.659665584564209
1,minkowski1,Sheppards_Work,Relief,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,6.310537099838257
3,minkowski1,Sheppards_Work,Relief,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,6.2923972606658936
5,minkowski1,Sheppards_Work,Relief,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,6.311696290969849
7,minkowski1,Sheppards_Work,Relief,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,6.315061569213867
1,minkowski1,Sheppards_Work,ANOVA,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,1.6210355758666992
3,minkowski1,Sheppards_Work,ANOVA,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,1.6082375049591064
5,minkowski1,Sheppards_Work,ANOVA,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,1.6046903133392334
7,minkowski1,Sheppards_Work,ANOVA,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,1.6278846263885498
1,minkowski2,Majority_class,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,2.7545721530914307
3,minkowski2,Majority_class,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,2.742591619491577
5,minkowski2,Majority_class,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,2.7643556594848633
7,minkowski2,Majority_class,Mutual_classifier,0.9735449735449735,0.9740184229980148,0.9735449735449735,0.9735360823443725,2.746610641479492
1,minkowski2,Majority_class,Relief,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,7.470648527145386
3,minkowski2,Majority_class,Relief,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,7.396072626113892
5,minkowski2,Majority_class,Relief,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,7.433116436004639
7,minkowski2,Majority_class,Relief,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,7.411222457885742
1,minkowski2,Majority_class,ANOVA,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,2.713144063949585
3,minkowski2,Majority_class,ANOVA,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,2.706517457962036
5,minkowski2,Majority_class,ANOVA,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,2.729851722717285
7,minkowski2,Majority_class,ANOVA,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,2.7119829654693604
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9576719576719577,0.9595114273332095,0.9576719576719577,0.957622120887427,2.7747318744659424
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9682539682539683,0.9690877024210359,0.9682539682539683,0.9682361813693056,2.751677989959717
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9735449735449735,0.9748677248677249,0.9735449735449735,0.9735227330855746,2.7824039459228516
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,2.7809865474700928
1,minkowski2,Inverse_Distance_Weights,Relief,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,7.453953981399536
3,minkowski2,Inverse_Distance_Weights,Relief,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,7.412064075469971
5,minkowski2,Inverse_Distance_Weights,Relief,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,7.4937944412231445
7,minkowski2,Inverse_Distance_Weights,Relief,0.7619047619047619,0.8305994492125879,0.7619047619047619,0.7492416880171983,7.4659600257873535
1,minkowski2,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,2.696997880935669
3,minkowski2,Inverse_Distance_Weights,ANOVA,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,2.6926562786102295
5,minkowski2,Inverse_Distance_Weights,ANOVA,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,2.7022838592529297
7,minkowski2,Inverse_Distance_Weights,ANOVA,0.7619047619047619,0.8305994492125879,0.7619047619047619,0.7492416880171983,2.7094883918762207
1,minkowski2,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,2.7603161334991455
3,minkowski2,Sheppards_Work,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,2.7524406909942627
5,minkowski2,Sheppards_Work,Mutual_classifier,0.9682539682539683,0.9690877024210359,0.9682539682539683,0.9682361813693056,2.7765092849731445
7,minkowski2,Sheppards_Work,Mutual_classifier,0.9682539682539683,0.9684602961160559,0.9682539682539683,0.9682486345792798,2.737720251083374
1,minkowski2,Sheppards_Work,Relief,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,7.436304092407227
3,minkowski2,Sheppards_Work,Relief,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,7.423297643661499
5,minkowski2,Sheppards_Work,Relief,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,7.383705377578735
7,minkowski2,Sheppards_Work,Relief,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,7.394217014312744
1,minkowski2,Sheppards_Work,ANOVA,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,2.708397150039673
3,minkowski2,Sheppards_Work,ANOVA,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,2.6851842403411865
5,minkowski2,Sheppards_Work,ANOVA,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,2.7182905673980713
7,minkowski2,Sheppards_Work,ANOVA,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,2.699341058731079
1,HEOM,Majority_class,Mutual_classifier,0.9576719576719577,0.9595114273332095,0.9576719576719577,0.957622120887427,1.2841029167175293
3,HEOM,Majority_class,Mutual_classifier,0.9629629629629629,0.9634239532198716,0.9629629629629629,0.9629505152821215,1.2971563339233398
5,HEOM,Majority_class,Mutual_classifier,0.9682539682539683,0.97013987112997,0.9682539682539683,0.9682165906655702,1.2829031944274902
7,HEOM,Majority_class,Mutual_classifier,0.9682539682539683,0.9684602961160559,0.9682539682539683,0.9682486345792798,1.2891242504119873
1,HEOM,Majority_class,Relief,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,5.631215333938599
3,HEOM,Majority_class,Relief,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,5.646738767623901
5,HEOM,Majority_class,Relief,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,5.592831611633301
7,HEOM,Majority_class,Relief,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,5.901013135910034
1,HEOM,Majority_class,ANOVA,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,0.9101583957672119
3,HEOM,Majority_class,ANOVA,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,0.8999991416931152
5,HEOM,Majority_class,ANOVA,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,0.9100785255432129
7,HEOM,Majority_class,ANOVA,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,0.9130415916442871
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.9655047204066813,0.9629629629629629,0.9629047955884201,1.3138272762298584
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9682539682539683,0.9690877024210359,0.9682539682539683,0.9682361813693056,1.3040423393249512
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9682539682539683,0.9690877024210359,0.9682539682539683,0.9682361813693056,1.2821056842803955
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,0.9629629629629629,0.964253017062006,0.9629629629629629,0.9629318263198045,1.3018944263458252
1,HEOM,Inverse_Distance_Weights,Relief,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,5.630366086959839
3,HEOM,Inverse_Distance_Weights,Relief,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,5.593765735626221
5,HEOM,Inverse_Distance_Weights,Relief,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,5.594427108764648
7,HEOM,Inverse_Distance_Weights,Relief,0.7619047619047619,0.8305994492125879,0.7619047619047619,0.7492416880171983,5.5995378494262695
1,HEOM,Inverse_Distance_Weights,ANOVA,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,0.9152400493621826
3,HEOM,Inverse_Distance_Weights,ANOVA,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,0.9129998683929443
5,HEOM,Inverse_Distance_Weights,ANOVA,0.7566137566137566,0.8129841413423502,0.7566137566137566,0.7455119279680683,0.904144287109375
7,HEOM,Inverse_Distance_Weights,ANOVA,0.7619047619047619,0.8305994492125879,0.7619047619047619,0.7492416880171983,0.9092376232147217
1,HEOM,Sheppards_Work,Mutual_classifier,0.9682539682539683,0.97013987112997,0.9682539682539683,0.9682165906655702,1.2735495567321777
3,HEOM,Sheppards_Work,Mutual_classifier,0.9682539682539683,0.9690877024210359,0.9682539682539683,0.9682361813693056,1.2829692363739014
5,HEOM,Sheppards_Work,Mutual_classifier,0.9735449735449735,0.9748677248677249,0.9735449735449735,0.9735227330855746,1.2813565731048584
7,HEOM,Sheppards_Work,Mutual_classifier,0.9735449735449735,0.9740184229980148,0.9735449735449735,0.9735360823443725,1.2931056022644043
1,HEOM,Sheppards_Work,Relief,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,5.679320573806763
3,HEOM,Sheppards_Work,Relief,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,5.661019563674927
5,HEOM,Sheppards_Work,Relief,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,5.58715033531189
7,HEOM,Sheppards_Work,Relief,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,5.623741388320923
1,HEOM,Sheppards_Work,ANOVA,0.708994708994709,0.7100339497229289,0.708994708994709,0.708537679623301,0.905193567276001
3,HEOM,Sheppards_Work,ANOVA,0.7195767195767195,0.7196170094266399,0.7195767195767195,0.7195767195767195,0.899167537689209
5,HEOM,Sheppards_Work,ANOVA,0.7566137566137566,0.7567015052447593,0.7566137566137566,0.7565728651078112,0.9141702651977539
7,HEOM,Sheppards_Work,ANOVA,0.7724867724867724,0.7727234972132931,0.7724867724867724,0.7724103081616036,0.9369044303894043
