K,Distance,Voting scheme,Weight scheme,Solving Time,Accuracy,Precision_Class_0,Recall_Class_0,F1_Class_0,Precision_Class_1,Recall_Class_1,F1_Class_1
7,minkowski1,Inverse_Distance_Weights,Mutual_classifier,1.7607142925262451,0.9574468085106383,0.967391304347826,0.9468085106382979,0.956989247311828,0.9479166666666666,0.9680851063829787,0.9578947368421052
1,minkowski1,Inverse_Distance_Weights,Relief,6.301767587661743,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski1,Inverse_Distance_Weights,Relief,6.3148322105407715,0.7340425531914894,0.6549295774647887,0.9893617021276596,0.788135593220339,0.9782608695652174,0.4787234042553192,0.6428571428571429
5,minkowski1,Inverse_Distance_Weights,Relief,6.236172437667847,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
7,minkowski1,Inverse_Distance_Weights,Relief,6.34674596786499,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
1,minkowski1,Inverse_Distance_Weights,ANOVA,2.007305383682251,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski1,Inverse_Distance_Weights,ANOVA,1.8119490146636963,0.7340425531914894,0.6549295774647887,0.9893617021276596,0.788135593220339,0.9782608695652174,0.4787234042553192,0.6428571428571429
5,minkowski1,Inverse_Distance_Weights,ANOVA,1.8652188777923584,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
7,minkowski1,Inverse_Distance_Weights,ANOVA,1.8105790615081787,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
1,minkowski1,Sheppards_Work,Mutual_classifier,1.8073596954345703,0.9627659574468085,0.978021978021978,0.9468085106382979,0.9621621621621622,0.9484536082474226,0.9787234042553191,0.9633507853403142
3,minkowski1,Sheppards_Work,Mutual_classifier,1.840271234512329,0.973404255319149,1.0,0.9468085106382979,0.9726775956284153,0.9494949494949495,1.0,0.9740932642487047
5,minkowski1,Sheppards_Work,Mutual_classifier,1.8419225215911865,0.9521276595744681,0.967032967032967,0.9361702127659575,0.9513513513513514,0.9381443298969072,0.9680851063829787,0.9528795811518325
7,minkowski1,Sheppards_Work,Mutual_classifier,1.9112398624420166,0.9840425531914894,1.0,0.9680851063829787,0.9837837837837838,0.9690721649484536,1.0,0.9842931937172775
1,minkowski1,Sheppards_Work,Relief,6.327337026596069,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski1,Sheppards_Work,Relief,6.276860475540161,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,minkowski1,Sheppards_Work,Relief,6.690783739089966,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,minkowski1,Sheppards_Work,Relief,6.299348831176758,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,minkowski1,Sheppards_Work,ANOVA,1.7944726943969727,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski1,Sheppards_Work,ANOVA,1.7686731815338135,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,minkowski1,Sheppards_Work,ANOVA,1.793311595916748,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,minkowski1,Sheppards_Work,ANOVA,1.7854483127593994,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,minkowski2,Majority_class,Mutual_classifier,3.0629780292510986,0.9627659574468085,0.978021978021978,0.9468085106382979,0.9621621621621622,0.9484536082474226,0.9787234042553191,0.9633507853403142
3,minkowski2,Majority_class,Mutual_classifier,2.985609292984009,0.9627659574468085,0.9887640449438202,0.9361702127659575,0.9617486338797814,0.9393939393939394,0.9893617021276596,0.9637305699481865
5,minkowski2,Majority_class,Mutual_classifier,3.0154130458831787,0.9574468085106383,0.9777777777777777,0.9361702127659575,0.9565217391304348,0.9387755102040817,0.9787234042553191,0.9583333333333334
7,minkowski2,Majority_class,Mutual_classifier,2.9923579692840576,0.9893617021276596,1.0,0.9787234042553191,0.989247311827957,0.9791666666666666,1.0,0.9894736842105263
1,minkowski2,Majority_class,Relief,7.359927177429199,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski2,Majority_class,Relief,7.569208145141602,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,minkowski2,Majority_class,Relief,8.428060054779053,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,minkowski2,Majority_class,Relief,8.261010885238647,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,minkowski2,Majority_class,ANOVA,2.9877612590789795,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski2,Majority_class,ANOVA,2.9793355464935303,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,minkowski2,Majority_class,ANOVA,2.9730844497680664,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,minkowski2,Majority_class,ANOVA,2.9573400020599365,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.3348047733306885,0.9574468085106383,0.9777777777777777,0.9361702127659575,0.9565217391304348,0.9387755102040817,0.9787234042553191,0.9583333333333334
3,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.2998642921447754,0.9787234042553191,1.0,0.9574468085106383,0.9782608695652174,0.9591836734693877,1.0,0.9791666666666666
5,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.117123603820801,0.973404255319149,0.978494623655914,0.9680851063829787,0.9732620320855615,0.968421052631579,0.9787234042553191,0.9735449735449735
7,minkowski2,Inverse_Distance_Weights,Mutual_classifier,3.04388165473938,0.9787234042553191,1.0,0.9574468085106383,0.9782608695652174,0.9591836734693877,1.0,0.9791666666666666
1,minkowski2,Inverse_Distance_Weights,Relief,7.530759572982788,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski2,Inverse_Distance_Weights,Relief,7.594011545181274,0.7340425531914894,0.6549295774647887,0.9893617021276596,0.788135593220339,0.9782608695652174,0.4787234042553192,0.6428571428571429
5,minkowski2,Inverse_Distance_Weights,Relief,7.792134523391724,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
7,minkowski2,Inverse_Distance_Weights,Relief,7.687343597412109,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
1,minkowski2,Inverse_Distance_Weights,ANOVA,2.953984498977661,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski2,Inverse_Distance_Weights,ANOVA,2.9601423740386963,0.7340425531914894,0.6549295774647887,0.9893617021276596,0.788135593220339,0.9782608695652174,0.4787234042553192,0.6428571428571429
5,minkowski2,Inverse_Distance_Weights,ANOVA,2.931948184967041,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
7,minkowski2,Inverse_Distance_Weights,ANOVA,3.426161766052246,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
1,minkowski2,Sheppards_Work,Mutual_classifier,3.0457777976989746,0.9574468085106383,0.9777777777777777,0.9361702127659575,0.9565217391304348,0.9387755102040817,0.9787234042553191,0.9583333333333334
3,minkowski2,Sheppards_Work,Mutual_classifier,3.0325169563293457,0.9680851063829787,0.9888888888888889,0.9468085106382979,0.967391304347826,0.9489795918367347,0.9893617021276596,0.96875
5,minkowski2,Sheppards_Work,Mutual_classifier,2.977735757827759,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787,0.9680851063829787
7,minkowski2,Sheppards_Work,Mutual_classifier,3.006960868835449,0.9893617021276596,1.0,0.9787234042553191,0.989247311827957,0.9791666666666666,1.0,0.9894736842105263
1,minkowski2,Sheppards_Work,Relief,7.595996618270874,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski2,Sheppards_Work,Relief,7.542766332626343,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,minkowski2,Sheppards_Work,Relief,7.545823574066162,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,minkowski2,Sheppards_Work,Relief,7.571885347366333,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,minkowski2,Sheppards_Work,ANOVA,3.0118091106414795,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,minkowski2,Sheppards_Work,ANOVA,2.9569435119628906,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,minkowski2,Sheppards_Work,ANOVA,2.9662210941314697,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,minkowski2,Sheppards_Work,ANOVA,2.985691785812378,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,HEOM,Majority_class,Mutual_classifier,1.4645981788635254,0.9627659574468085,0.978021978021978,0.9468085106382979,0.9621621621621622,0.9484536082474226,0.9787234042553191,0.9633507853403142
3,HEOM,Majority_class,Mutual_classifier,1.5285663604736328,0.9521276595744681,0.967032967032967,0.9361702127659575,0.9513513513513514,0.9381443298969072,0.9680851063829787,0.9528795811518325
5,HEOM,Majority_class,Mutual_classifier,1.4313480854034424,0.9521276595744681,0.967032967032967,0.9361702127659575,0.9513513513513514,0.9381443298969072,0.9680851063829787,0.9528795811518325
7,HEOM,Majority_class,Mutual_classifier,1.463064193725586,0.9574468085106383,0.967391304347826,0.9468085106382979,0.956989247311828,0.9479166666666666,0.9680851063829787,0.9578947368421052
1,HEOM,Majority_class,Relief,5.52134108543396,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,HEOM,Majority_class,Relief,5.6200478076934814,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,HEOM,Majority_class,Relief,5.572706699371338,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,HEOM,Majority_class,Relief,5.49229884147644,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,HEOM,Majority_class,ANOVA,1.0642352104187012,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,HEOM,Majority_class,ANOVA,0.9785606861114502,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,HEOM,Majority_class,ANOVA,1.03839111328125,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,HEOM,Majority_class,ANOVA,1.0020546913146973,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,HEOM,Inverse_Distance_Weights,Mutual_classifier,1.456528663635254,0.9627659574468085,0.978021978021978,0.9468085106382979,0.9621621621621622,0.9484536082474226,0.9787234042553191,0.9633507853403142
3,HEOM,Inverse_Distance_Weights,Mutual_classifier,1.4586446285247803,0.9787234042553191,1.0,0.9574468085106383,0.9782608695652174,0.9591836734693877,1.0,0.9791666666666666
5,HEOM,Inverse_Distance_Weights,Mutual_classifier,1.4447228908538818,0.9680851063829787,0.9782608695652174,0.9574468085106383,0.967741935483871,0.9583333333333334,0.9787234042553191,0.968421052631579
7,HEOM,Inverse_Distance_Weights,Mutual_classifier,1.4715056419372559,0.9840425531914894,1.0,0.9680851063829787,0.9837837837837838,0.9690721649484536,1.0,0.9842931937172775
1,HEOM,Inverse_Distance_Weights,Relief,5.525013446807861,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,HEOM,Inverse_Distance_Weights,Relief,5.623452425003052,0.7340425531914894,0.6549295774647887,0.9893617021276596,0.788135593220339,0.9782608695652174,0.4787234042553192,0.6428571428571429
5,HEOM,Inverse_Distance_Weights,Relief,5.577523469924927,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
7,HEOM,Inverse_Distance_Weights,Relief,5.51008152961731,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
1,HEOM,Inverse_Distance_Weights,ANOVA,1.0570902824401855,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,HEOM,Inverse_Distance_Weights,ANOVA,1.0007386207580566,0.7340425531914894,0.6549295774647887,0.9893617021276596,0.788135593220339,0.9782608695652174,0.4787234042553192,0.6428571428571429
5,HEOM,Inverse_Distance_Weights,ANOVA,1.03537917137146,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
7,HEOM,Inverse_Distance_Weights,ANOVA,1.0275027751922607,0.6595744680851063,0.5949367088607594,1.0,0.746031746031746,1.0,0.3191489361702128,0.4838709677419355
1,HEOM,Sheppards_Work,Mutual_classifier,1.447995662689209,0.9574468085106383,0.9777777777777777,0.9361702127659575,0.9565217391304348,0.9387755102040817,0.9787234042553191,0.9583333333333334
3,HEOM,Sheppards_Work,Mutual_classifier,1.4728271961212158,0.9521276595744681,0.967032967032967,0.9361702127659575,0.9513513513513514,0.9381443298969072,0.9680851063829787,0.9528795811518325
5,HEOM,Sheppards_Work,Mutual_classifier,1.4408268928527832,0.9680851063829787,0.9782608695652174,0.9574468085106383,0.967741935483871,0.9583333333333334,0.9787234042553191,0.968421052631579
7,HEOM,Sheppards_Work,Mutual_classifier,1.4625332355499268,0.9521276595744681,0.967032967032967,0.9361702127659575,0.9513513513513514,0.9381443298969072,0.9680851063829787,0.9528795811518325
1,HEOM,Sheppards_Work,Relief,5.601675510406494,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,HEOM,Sheppards_Work,Relief,5.551588535308838,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,HEOM,Sheppards_Work,Relief,5.519755601882935,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,HEOM,Sheppards_Work,Relief,5.493810176849365,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
1,HEOM,Sheppards_Work,ANOVA,1.0352718830108643,0.7074468085106383,0.7096774193548387,0.7021276595744681,0.7058823529411765,0.7052631578947368,0.7127659574468085,0.708994708994709
3,HEOM,Sheppards_Work,ANOVA,1.0238037109375,0.7606382978723404,0.7289719626168224,0.8297872340425532,0.7761194029850746,0.8024691358024691,0.6914893617021277,0.7428571428571429
5,HEOM,Sheppards_Work,ANOVA,1.0758514404296875,0.75,0.7373737373737373,0.776595744680851,0.7564766839378239,0.7640449438202247,0.723404255319149,0.7431693989071039
7,HEOM,Sheppards_Work,ANOVA,1.061631441116333,0.7180851063829787,0.7029702970297029,0.7553191489361702,0.7282051282051282,0.735632183908046,0.6808510638297872,0.7071823204419889
